user_id,item_id,category,location,interaction
2102,Shirt,Clothing,Oregon,1
2103,Hat,Accessories,Idaho,1
2104,Pants,Clothing,Indiana,1
2105,Shoes,Footwear,New Mexico,1
2106,Gloves,Accessories,South Carolina,1
2107,Jewelry,Accessories,Vermont,1
2108,Pants,Clothing,Delaware,1
2109,Hoodie,Clothing,North Dakota,1
2110,Jewelry,Accessories,California,1
2111,Socks,Clothing,Montana,1
2112,Sunglasses,Accessories,Missouri,1
2113,Belt,Accessories,Tennessee,1
2114,Dress,Clothing,Virginia,1
2115,Shirt,Clothing,Vermont,1
2116,Scarf,Accessories,Rhode Island,1
2117,Jacket,Outerwear,Kansas,1
2118,Dress,Clothing,Colorado,1
2119,Socks,Clothing,Georgia,1
2120,Jewelry,Accessories,Nebraska,1
2121,Scarf,Accessories,Missouri,1
2122,Backpack,Accessories,Alaska,1
2123,Jacket,Outerwear,Virginia,1
2124,Coat,Outerwear,Nebraska,1
2125,Skirt,Clothing,Rhode Island,1
2126,Coat,Outerwear,New Hampshire,1
2127,Shoes,Footwear,Alabama,1
2128,Boots,Footwear,North Carolina,1
2129,Coat,Outerwear,New Mexico,1
2130,Skirt,Clothing,Minnesota,1
2131,Backpack,Accessories,Arizona,1
2132,Shorts,Clothing,Montana,1
2133,Skirt,Clothing,Vermont,1
2134,Hat,Accessories,Maine,1
2135,Sandals,Footwear,Virginia,1
2136,Sunglasses,Accessories,California,1
2137,Sunglasses,Accessories,New York,1
2138,Socks,Clothing,Indiana,1
2139,Sweater,Clothing,Mississippi,1
2140,Boots,Footwear,New York,1
2141,Handbag,Accessories,New Mexico,1
2142,Dress,Clothing,Kentucky,1
2143,Hat,Accessories,North Dakota,1
2144,Sandals,Footwear,Arkansas,1
2145,Shoes,Footwear,Maryland,1
2146,Skirt,Clothing,Connecticut,1
2147,Sunglasses,Accessories,Utah,1
2148,Skirt,Clothing,Missouri,1
2149,T-shirt,Clothing,Nebraska,1
2150,Sandals,Footwear,Hawaii,1
2151,Shirt,Clothing,Illinois,1
2152,Jeans,Clothing,Vermont,1
2153,Shorts,Clothing,New Jersey,1
2154,Shirt,Clothing,Kentucky,1
2155,Scarf,Accessories,Wyoming,1
2156,Handbag,Accessories,Hawaii,1
2157,Skirt,Clothing,Missouri,1
2158,Handbag,Accessories,Mississippi,1
2159,Gloves,Accessories,Massachusetts,1
2160,Shirt,Clothing,Louisiana,1
2161,Blouse,Clothing,West Virginia,1
2162,Dress,Clothing,Washington,1
2163,Shorts,Clothing,Oregon,1
2164,Shoes,Footwear,New York,1
2165,Sandals,Footwear,Iowa,1
2166,Pants,Clothing,Idaho,1
2167,Jacket,Outerwear,New Jersey,1
2168,Skirt,Clothing,Ohio,1
2169,Handbag,Accessories,Connecticut,1
2170,Coat,Outerwear,Florida,1
2171,Sweater,Clothing,South Carolina,1
2172,Shorts,Clothing,Missouri,1
2173,Skirt,Clothing,Rhode Island,1
2174,Gloves,Accessories,Delaware,1
2175,Backpack,Accessories,Colorado,1
2176,Dress,Clothing,Nebraska,1
2177,Belt,Accessories,Vermont,1
2178,Gloves,Accessories,Montana,1
2179,Jewelry,Accessories,Florida,1
2180,Socks,Clothing,Delaware,1
2181,Coat,Outerwear,Connecticut,1
2182,Handbag,Accessories,Hawaii,1
2183,Blouse,Clothing,New Mexico,1
2184,Shorts,Clothing,Kansas,1
2185,Shoes,Footwear,Nevada,1
2186,Shorts,Clothing,North Carolina,1
2187,Sandals,Footwear,New Mexico,1
2188,Blouse,Clothing,Idaho,1
2189,Coat,Outerwear,California,1
2190,Blouse,Clothing,Wisconsin,1
2191,Belt,Accessories,Alaska,1
2192,Blouse,Clothing,Pennsylvania,1
2193,Scarf,Accessories,Virginia,1
2194,Shirt,Clothing,California,1
2195,Socks,Clothing,Kentucky,1
2196,Jeans,Clothing,New York,1
2197,Dress,Clothing,Vermont,1
2198,Boots,Footwear,Pennsylvania,1
2199,Scarf,Accessories,New York,1
2200,Scarf,Accessories,North Carolina,1
2201,Gloves,Accessories,Wyoming,1
2202,Pants,Clothing,Ohio,1
2203,Dress,Clothing,Alabama,1
2204,Dress,Clothing,Rhode Island,1
2205,Jeans,Clothing,Oregon,1
2206,Sweater,Clothing,North Dakota,1
2207,Sandals,Footwear,Illinois,1
2208,Handbag,Accessories,New Mexico,1
2209,Scarf,Accessories,Colorado,1
2210,Sandals,Footwear,Utah,1
2211,Sunglasses,Accessories,Virginia,1
2212,Sweater,Clothing,Maine,1
2213,Pants,Clothing,Nebraska,1
2214,Hat,Accessories,Hawaii,1
2215,Belt,Accessories,Idaho,1
2216,Sandals,Footwear,West Virginia,1
2217,Pants,Clothing,Vermont,1
2218,Jewelry,Accessories,Indiana,1
2219,Sunglasses,Accessories,Idaho,1
2220,Blouse,Clothing,Minnesota,1
2221,Belt,Accessories,Wyoming,1
2222,Shorts,Clothing,Kansas,1
2223,Pants,Clothing,Georgia,1
2224,Sandals,Footwear,Kansas,1
2225,Gloves,Accessories,Nebraska,1
2226,Belt,Accessories,Washington,1
2227,Shirt,Clothing,Missouri,1
2228,Scarf,Accessories,Washington,1
2229,Gloves,Accessories,Kansas,1
2230,Pants,Clothing,Minnesota,1
2231,Sneakers,Footwear,Colorado,1
2232,Jacket,Outerwear,Utah,1
2233,Shoes,Footwear,North Carolina,1
2234,Blouse,Clothing,Florida,1
2235,Boots,Footwear,New Hampshire,1
2236,Socks,Clothing,Illinois,1
2237,T-shirt,Clothing,Louisiana,1
2238,Sandals,Footwear,Alabama,1
2239,Sneakers,Footwear,Florida,1
2240,Jewelry,Accessories,Alabama,1
2241,Sandals,Footwear,California,1
2242,Jacket,Outerwear,Maryland,1
2243,Skirt,Clothing,Nevada,1
2244,Shirt,Clothing,Massachusetts,1
2245,Shorts,Clothing,South Carolina,1
2246,Socks,Clothing,Delaware,1
2247,Jacket,Outerwear,Hawaii,1
2248,Jewelry,Accessories,Florida,1
2249,T-shirt,Clothing,Rhode Island,1
2250,Gloves,Accessories,Wyoming,1
2251,Shoes,Footwear,Colorado,1
2252,Shoes,Footwear,Virginia,1
2253,Shoes,Footwear,Nebraska,1
2254,Hoodie,Clothing,Oklahoma,1
2255,Belt,Accessories,North Dakota,1
2256,Coat,Outerwear,Michigan,1
2257,Blouse,Clothing,California,1
2258,Skirt,Clothing,Tennessee,1
2259,T-shirt,Clothing,Ohio,1
2260,Jeans,Clothing,Florida,1
2261,Scarf,Accessories,Missouri,1
2262,Backpack,Accessories,South Carolina,1
2263,Backpack,Accessories,Arizona,1
2264,Scarf,Accessories,Indiana,1
2265,Hat,Accessories,North Dakota,1
2266,Coat,Outerwear,Montana,1
2267,Dress,Clothing,Missouri,1
2268,Gloves,Accessories,Kentucky,1
2269,Sweater,Clothing,Georgia,1
2270,Skirt,Clothing,Kentucky,1
2271,Blouse,Clothing,Georgia,1
2272,Dress,Clothing,Alaska,1
2273,Jacket,Outerwear,Maine,1
2274,Coat,Outerwear,New Mexico,1
2275,Dress,Clothing,New York,1
2276,Shorts,Clothing,Oklahoma,1
2277,Jeans,Clothing,Wyoming,1
2278,Hat,Accessories,Alabama,1
2279,Gloves,Accessories,Maryland,1
2280,Sneakers,Footwear,West Virginia,1
2281,Shoes,Footwear,Kentucky,1
2282,Hoodie,Clothing,Kansas,1
2283,Sneakers,Footwear,Idaho,1
2284,Handbag,Accessories,Ohio,1
2285,Blouse,Clothing,Iowa,1
2286,Belt,Accessories,Michigan,1
2287,Socks,Clothing,South Dakota,1
2288,Blouse,Clothing,Nebraska,1
2289,Jewelry,Accessories,California,1
2290,Shorts,Clothing,Nevada,1
2291,Boots,Footwear,Kansas,1
2292,Coat,Outerwear,Ohio,1
2293,T-shirt,Clothing,Vermont,1
2294,Sweater,Clothing,Georgia,1
2295,Sunglasses,Accessories,Maryland,1
2296,Hat,Accessories,Connecticut,1
2297,Gloves,Accessories,Washington,1
2298,Socks,Clothing,California,1
2299,Handbag,Accessories,Montana,1
2300,Coat,Outerwear,Idaho,1
2301,Coat,Outerwear,Pennsylvania,1
2302,Pants,Clothing,Maine,1
2303,Belt,Accessories,Montana,1
2304,Sunglasses,Accessories,New Jersey,1
2305,Hoodie,Clothing,Louisiana,1
2306,Handbag,Accessories,Maine,1
2307,Gloves,Accessories,Florida,1
2308,Skirt,Clothing,Missouri,1
2309,Sunglasses,Accessories,North Dakota,1
2310,Dress,Clothing,Connecticut,1
2311,Gloves,Accessories,Virginia,1
2312,Sneakers,Footwear,Montana,1
2313,T-shirt,Clothing,Vermont,1
2314,Dress,Clothing,Georgia,1
2315,Handbag,Accessories,Virginia,1
2316,Socks,Clothing,Vermont,1
2317,Sneakers,Footwear,Montana,1
2318,Jacket,Outerwear,New Jersey,1
2319,Hoodie,Clothing,Wyoming,1
2320,Sandals,Footwear,Maine,1
2321,Shoes,Footwear,New Mexico,1
2322,Sandals,Footwear,Colorado,1
2323,Coat,Outerwear,Connecticut,1
2324,Gloves,Accessories,Maryland,1
2325,Coat,Outerwear,Oregon,1
2326,Boots,Footwear,New York,1
2327,Skirt,Clothing,Oklahoma,1
2328,Skirt,Clothing,Alabama,1
2329,Pants,Clothing,North Dakota,1
2330,Hat,Accessories,Nebraska,1
2331,Backpack,Accessories,Arizona,1
2332,Scarf,Accessories,Illinois,1
2333,Scarf,Accessories,South Carolina,1
2334,Shirt,Clothing,Kansas,1
2335,Boots,Footwear,Kansas,1
2336,Coat,Outerwear,Idaho,1
2337,Belt,Accessories,California,1
2338,Boots,Footwear,North Dakota,1
2339,Sneakers,Footwear,Georgia,1
2340,Shirt,Clothing,Illinois,1
2341,Blouse,Clothing,Delaware,1
2342,Jacket,Outerwear,Connecticut,1
2343,Skirt,Clothing,Tennessee,1
2344,Socks,Clothing,Maryland,1
2345,Sandals,Footwear,Rhode Island,1
2346,T-shirt,Clothing,New York,1
2347,Jacket,Outerwear,New Mexico,1
2348,Belt,Accessories,California,1
2349,Shoes,Footwear,Maine,1
2350,Blouse,Clothing,New York,1
2351,Shoes,Footwear,Hawaii,1
2352,Sweater,Clothing,New Hampshire,1
2353,Boots,Footwear,Nebraska,1
2354,Handbag,Accessories,Montana,1
2355,Blouse,Clothing,Wisconsin,1
2356,Skirt,Clothing,Tennessee,1
2357,Backpack,Accessories,Montana,1
2358,Shirt,Clothing,Michigan,1
2359,Sweater,Clothing,Texas,1
2360,Scarf,Accessories,Pennsylvania,1
2361,Handbag,Accessories,New York,1
2362,Scarf,Accessories,Alabama,1
2363,Jeans,Clothing,Virginia,1
2364,Socks,Clothing,Pennsylvania,1
2365,Sunglasses,Accessories,Mississippi,1
2366,Sneakers,Footwear,Wyoming,1
2367,Shoes,Footwear,New Mexico,1
2368,Socks,Clothing,North Dakota,1
2369,Sunglasses,Accessories,New Jersey,1
2370,Sweater,Clothing,Vermont,1
2371,Shoes,Footwear,Alaska,1
2372,Socks,Clothing,Indiana,1
2373,Boots,Footwear,Alabama,1
2374,Hoodie,Clothing,Michigan,1
2375,Gloves,Accessories,Washington,1
2376,Backpack,Accessories,Virginia,1
2377,Gloves,Accessories,Tennessee,1
2378,Blouse,Clothing,South Dakota,1
2379,Scarf,Accessories,New Hampshire,1
2380,Hat,Accessories,South Dakota,1
2381,Scarf,Accessories,Pennsylvania,1
2382,Sandals,Footwear,Wisconsin,1
2383,Sweater,Clothing,California,1
2384,Backpack,Accessories,Rhode Island,1
2385,Blouse,Clothing,Alabama,1
2386,Scarf,Accessories,Oklahoma,1
2387,Socks,Clothing,Illinois,1
2388,Hat,Accessories,Tennessee,1
2389,Dress,Clothing,Alabama,1
2390,Coat,Outerwear,Kansas,1
2391,Shirt,Clothing,Arizona,1
2392,Shirt,Clothing,Michigan,1
2393,Jeans,Clothing,Missouri,1
2394,Socks,Clothing,Louisiana,1
2395,Sandals,Footwear,Connecticut,1
2396,Blouse,Clothing,Connecticut,1
2397,Shirt,Clothing,Oregon,1
2398,Sunglasses,Accessories,West Virginia,1
2399,Jacket,Outerwear,Florida,1
2400,Dress,Clothing,New Hampshire,1
2401,Sunglasses,Accessories,Oregon,1
2402,Boots,Footwear,Oregon,1
2403,Scarf,Accessories,Utah,1
2404,Shorts,Clothing,Missouri,1
2405,Shorts,Clothing,West Virginia,1
2406,Jeans,Clothing,California,1
2407,Scarf,Accessories,California,1
2408,Shorts,Clothing,Illinois,1
2409,Sneakers,Footwear,Hawaii,1
2410,Jewelry,Accessories,Washington,1
2411,Shoes,Footwear,Wisconsin,1
2412,Hoodie,Clothing,Virginia,1
2413,Jacket,Outerwear,Oregon,1
2414,Shorts,Clothing,Pennsylvania,1
2415,Socks,Clothing,Virginia,1
2416,Coat,Outerwear,Hawaii,1
2417,Sandals,Footwear,Nebraska,1
2418,Backpack,Accessories,Alaska,1
2419,Pants,Clothing,Michigan,1
2420,Sweater,Clothing,North Carolina,1
2421,Jacket,Outerwear,North Carolina,1
2422,Sneakers,Footwear,Minnesota,1
2423,Jewelry,Accessories,Georgia,1
2424,Backpack,Accessories,West Virginia,1
2425,Jewelry,Accessories,Delaware,1
2426,Shoes,Footwear,North Dakota,1
2427,Jacket,Outerwear,Florida,1
2428,Jacket,Outerwear,Oregon,1
2429,T-shirt,Clothing,Idaho,1
2430,Sneakers,Footwear,Virginia,1
2431,Jacket,Outerwear,North Dakota,1
2432,Hoodie,Clothing,Alabama,1
2433,Jacket,Outerwear,Hawaii,1
2434,T-shirt,Clothing,Oregon,1
2435,Gloves,Accessories,Utah,1
2436,Sneakers,Footwear,Hawaii,1
2437,T-shirt,Clothing,Connecticut,1
2438,Sneakers,Footwear,Wyoming,1
2439,Jeans,Clothing,Delaware,1
2440,Handbag,Accessories,Arkansas,1
2441,Socks,Clothing,Indiana,1
2442,Jewelry,Accessories,California,1
2443,Blouse,Clothing,Wyoming,1
2444,Backpack,Accessories,South Dakota,1
2445,Scarf,Accessories,West Virginia,1
2446,Scarf,Accessories,Tennessee,1
2447,Shirt,Clothing,Alaska,1
2448,Pants,Clothing,South Dakota,1
2449,Hat,Accessories,Tennessee,1
2450,Coat,Outerwear,Alabama,1
2451,T-shirt,Clothing,North Carolina,1
2452,Socks,Clothing,Oklahoma,1
2453,Shirt,Clothing,New York,1
2454,Sweater,Clothing,Iowa,1
2455,Gloves,Accessories,Alaska,1
2456,Belt,Accessories,Alaska,1
2457,Jeans,Clothing,Nebraska,1
2458,Handbag,Accessories,Delaware,1
2459,T-shirt,Clothing,Texas,1
2460,Socks,Clothing,Missouri,1
2461,Jeans,Clothing,Maine,1
2462,Scarf,Accessories,Pennsylvania,1
2463,Pants,Clothing,Missouri,1
2464,Blouse,Clothing,Mississippi,1
2465,Jacket,Outerwear,Hawaii,1
2466,Sandals,Footwear,Texas,1
2467,Shorts,Clothing,South Dakota,1
2468,Shorts,Clothing,New Jersey,1
2469,Skirt,Clothing,Connecticut,1
2470,Sandals,Footwear,Maryland,1
2471,Blouse,Clothing,Arizona,1
2472,Sandals,Footwear,Oklahoma,1
2473,Shirt,Clothing,Utah,1
2474,Socks,Clothing,Arkansas,1
2475,T-shirt,Clothing,North Carolina,1
2476,Dress,Clothing,California,1
2477,Hat,Accessories,Colorado,1
2478,Gloves,Accessories,California,1
2479,Socks,Clothing,Vermont,1
2480,Dress,Clothing,Kansas,1
2481,Socks,Clothing,Ohio,1
2482,Belt,Accessories,New Jersey,1
2483,Handbag,Accessories,Arizona,1
2484,Skirt,Clothing,Arizona,1
2485,Hoodie,Clothing,New Hampshire,1
2486,Blouse,Clothing,Louisiana,1
2487,Jeans,Clothing,Texas,1
2488,Boots,Footwear,Montana,1
2489,Handbag,Accessories,New Hampshire,1
2490,Coat,Outerwear,South Dakota,1
2491,Blouse,Clothing,Montana,1
2492,Handbag,Accessories,North Carolina,1
2493,Sunglasses,Accessories,South Dakota,1
2494,Socks,Clothing,Maine,1
2495,Shoes,Footwear,Oklahoma,1
2496,Backpack,Accessories,Nebraska,1
2497,Scarf,Accessories,Illinois,1
2498,Backpack,Accessories,Colorado,1
2499,Coat,Outerwear,Massachusetts,1
2500,Hoodie,Clothing,Louisiana,1
2501,Gloves,Accessories,Massachusetts,1
2502,Shorts,Clothing,West Virginia,1
2503,Skirt,Clothing,Idaho,1
2504,Boots,Footwear,Ohio,1
2505,Shorts,Clothing,Rhode Island,1
2506,Handbag,Accessories,Illinois,1
2507,Dress,Clothing,New York,1
2508,Shoes,Footwear,Louisiana,1
2509,Sneakers,Footwear,California,1
2510,Socks,Clothing,Washington,1
2511,Jacket,Outerwear,South Dakota,1
2512,Backpack,Accessories,Idaho,1
2513,Socks,Clothing,North Dakota,1
2514,Handbag,Accessories,Washington,1
2515,Hat,Accessories,Alaska,1
2516,Blouse,Clothing,Kansas,1
2517,Shorts,Clothing,Utah,1
2518,Shirt,Clothing,Wyoming,1
2519,Boots,Footwear,Maine,1
2520,Jacket,Outerwear,Michigan,1
2521,Jacket,Outerwear,Illinois,1
2522,Handbag,Accessories,Minnesota,1
2523,Belt,Accessories,Massachusetts,1
2524,Handbag,Accessories,New Jersey,1
2525,Coat,Outerwear,Kansas,1
2526,Sweater,Clothing,Kentucky,1
2527,Shorts,Clothing,Rhode Island,1
2528,Pants,Clothing,Illinois,1
2529,Jewelry,Accessories,Alabama,1
2530,Gloves,Accessories,Tennessee,1
2531,Skirt,Clothing,Massachusetts,1
2532,Sandals,Footwear,Texas,1
2533,Socks,Clothing,Nebraska,1
2534,Jewelry,Accessories,Pennsylvania,1
2535,Sunglasses,Accessories,Virginia,1
2536,Coat,Outerwear,Vermont,1
2537,Belt,Accessories,Oklahoma,1
2538,Coat,Outerwear,Maine,1
2539,Scarf,Accessories,New Jersey,1
2540,Sandals,Footwear,Massachusetts,1
2541,Belt,Accessories,New Jersey,1
2542,Scarf,Accessories,Washington,1
2543,Jewelry,Accessories,Arkansas,1
2544,Scarf,Accessories,West Virginia,1
2545,Pants,Clothing,Delaware,1
2546,Shoes,Footwear,Texas,1
2547,Boots,Footwear,Texas,1
2548,Jacket,Outerwear,Mississippi,1
2549,Backpack,Accessories,Texas,1
2550,Jacket,Outerwear,Virginia,1
2551,Boots,Footwear,New Hampshire,1
2552,Shoes,Footwear,Minnesota,1
2553,Belt,Accessories,Maryland,1
2554,Jewelry,Accessories,Vermont,1
2555,Jewelry,Accessories,Kansas,1
2556,Pants,Clothing,Idaho,1
2557,T-shirt,Clothing,Montana,1
2558,Shorts,Clothing,Oklahoma,1
2559,Hoodie,Clothing,California,1
2560,Belt,Accessories,Mississippi,1
2561,Boots,Footwear,California,1
2562,Hoodie,Clothing,New York,1
2563,Shorts,Clothing,Arizona,1
2564,Backpack,Accessories,Massachusetts,1
2565,Scarf,Accessories,Kentucky,1
2566,Socks,Clothing,Vermont,1
2567,Handbag,Accessories,Missouri,1
2568,Sunglasses,Accessories,Michigan,1
2569,T-shirt,Clothing,Texas,1
2570,Dress,Clothing,New York,1
2571,Sneakers,Footwear,New Mexico,1
2572,Sunglasses,Accessories,Mississippi,1
2573,Blouse,Clothing,Washington,1
2574,T-shirt,Clothing,New Mexico,1
2575,Hat,Accessories,Florida,1
2576,Shorts,Clothing,Minnesota,1
2577,Hoodie,Clothing,New Hampshire,1
2578,Socks,Clothing,Minnesota,1
2579,Sunglasses,Accessories,Vermont,1
2580,Blouse,Clothing,Minnesota,1
2581,Jeans,Clothing,Massachusetts,1
2582,Dress,Clothing,Wyoming,1
2583,Dress,Clothing,South Dakota,1
2584,Jeans,Clothing,Oklahoma,1
2585,Socks,Clothing,Florida,1
2586,Sunglasses,Accessories,Wisconsin,1
2587,Coat,Outerwear,Maine,1
2588,Scarf,Accessories,Connecticut,1
2589,Backpack,Accessories,Delaware,1
2590,Pants,Clothing,North Dakota,1
2591,Gloves,Accessories,California,1
2592,Jacket,Outerwear,New Mexico,1
2593,Shorts,Clothing,Iowa,1
2594,Pants,Clothing,Colorado,1
2595,Skirt,Clothing,Montana,1
2596,Blouse,Clothing,Iowa,1
2597,Shirt,Clothing,Louisiana,1
2598,Jewelry,Accessories,Alabama,1
2599,Backpack,Accessories,Nevada,1
2600,Jewelry,Accessories,Vermont,1
2601,Belt,Accessories,New York,1
2602,Dress,Clothing,Mississippi,1
2603,Coat,Outerwear,South Carolina,1
2604,Dress,Clothing,Washington,1
2605,Sweater,Clothing,Colorado,1
2606,Hoodie,Clothing,Nevada,1
2607,Shoes,Footwear,Nevada,1
2608,Shoes,Footwear,Oklahoma,1
2609,Jacket,Outerwear,Mississippi,1
2610,Backpack,Accessories,Arkansas,1
2611,Jeans,Clothing,West Virginia,1
2612,Jacket,Outerwear,Michigan,1
2613,Sunglasses,Accessories,Louisiana,1
2614,Gloves,Accessories,South Dakota,1
2615,Jacket,Outerwear,North Dakota,1
2616,T-shirt,Clothing,Arizona,1
2617,Sandals,Footwear,Georgia,1
2618,Shorts,Clothing,Idaho,1
2619,Handbag,Accessories,Louisiana,1
2620,Pants,Clothing,Connecticut,1
2621,Blouse,Clothing,Ohio,1
2622,Shoes,Footwear,Maine,1
2623,Backpack,Accessories,New Hampshire,1
2624,Shoes,Footwear,Massachusetts,1
2625,Dress,Clothing,South Dakota,1
2626,Skirt,Clothing,Colorado,1
2627,Jacket,Outerwear,Rhode Island,1
2628,Shirt,Clothing,Missouri,1
2629,Hoodie,Clothing,Wyoming,1
2630,Scarf,Accessories,New Hampshire,1
2631,Skirt,Clothing,Maine,1
2632,Skirt,Clothing,Connecticut,1
2633,Scarf,Accessories,Alaska,1
2634,Sunglasses,Accessories,Alaska,1
2635,Sandals,Footwear,North Carolina,1
2636,Hoodie,Clothing,Colorado,1
2637,Jacket,Outerwear,Utah,1
2638,Pants,Clothing,Alabama,1
2639,Shirt,Clothing,Hawaii,1
2640,Blouse,Clothing,New Hampshire,1
2641,Skirt,Clothing,Indiana,1
2642,Sunglasses,Accessories,Vermont,1
2643,Belt,Accessories,Iowa,1
2644,Gloves,Accessories,Maryland,1
2645,Pants,Clothing,New Mexico,1
2646,Scarf,Accessories,Louisiana,1
2647,T-shirt,Clothing,New Mexico,1
2648,Shoes,Footwear,South Carolina,1
2649,Pants,Clothing,Illinois,1
2650,Gloves,Accessories,Minnesota,1
2651,Socks,Clothing,Oregon,1
2652,Sneakers,Footwear,Tennessee,1
2653,Shorts,Clothing,Maryland,1
2654,Blouse,Clothing,Wisconsin,1
2655,Coat,Outerwear,Idaho,1
2656,Sunglasses,Accessories,Wyoming,1
2657,Shorts,Clothing,Indiana,1
2658,Dress,Clothing,Texas,1
2659,Handbag,Accessories,Ohio,1
2660,Boots,Footwear,Kansas,1
2661,Pants,Clothing,South Carolina,1
2662,Boots,Footwear,Michigan,1
2663,Skirt,Clothing,Nebraska,1
2664,Sneakers,Footwear,Wisconsin,1
2665,Jewelry,Accessories,Illinois,1
2666,T-shirt,Clothing,Louisiana,1
2667,Sandals,Footwear,Ohio,1
2668,Boots,Footwear,Maryland,1
2669,Coat,Outerwear,Texas,1
2670,Belt,Accessories,Illinois,1
2671,Sunglasses,Accessories,Pennsylvania,1
2672,Sandals,Footwear,Alabama,1
2673,Boots,Footwear,West Virginia,1
2674,Hoodie,Clothing,Nevada,1
2675,Hat,Accessories,Florida,1
2676,Shorts,Clothing,Virginia,1
2677,Backpack,Accessories,Kentucky,1
2678,Shorts,Clothing,Connecticut,1
2679,Belt,Accessories,Montana,1
2680,Shorts,Clothing,Montana,1
2681,Socks,Clothing,Nebraska,1
2682,Shoes,Footwear,Massachusetts,1
2683,Sneakers,Footwear,North Carolina,1
2684,Backpack,Accessories,Montana,1
2685,Dress,Clothing,Washington,1
2686,Boots,Footwear,Virginia,1
2687,Socks,Clothing,Georgia,1
2688,Dress,Clothing,Delaware,1
2689,Handbag,Accessories,West Virginia,1
2690,Blouse,Clothing,Wyoming,1
2691,Belt,Accessories,New Mexico,1
2692,Pants,Clothing,Nebraska,1
2693,Sneakers,Footwear,Washington,1
2694,Boots,Footwear,Hawaii,1
2695,Sunglasses,Accessories,Louisiana,1
2696,Hat,Accessories,Tennessee,1
2697,Coat,Outerwear,South Dakota,1
2698,Jacket,Outerwear,Delaware,1
2699,Hoodie,Clothing,Virginia,1
2700,Boots,Footwear,Utah,1
2701,T-shirt,Clothing,California,1
2702,Sweater,Clothing,Idaho,1
2703,Shoes,Footwear,Texas,1
2704,Scarf,Accessories,Tennessee,1
2705,Dress,Clothing,Tennessee,1
2706,Jacket,Outerwear,Washington,1
2707,Shoes,Footwear,Alabama,1
2708,Backpack,Accessories,Nebraska,1
2709,Dress,Clothing,Alabama,1
2710,Shirt,Clothing,Illinois,1
2711,Jacket,Outerwear,Wisconsin,1
2712,Sunglasses,Accessories,Nebraska,1
2713,Jacket,Outerwear,North Dakota,1
2714,Coat,Outerwear,Mississippi,1
2715,Sweater,Clothing,Iowa,1
2716,Sneakers,Footwear,Mississippi,1
2717,Shoes,Footwear,Colorado,1
2718,Sunglasses,Accessories,Nebraska,1
2719,Shorts,Clothing,Virginia,1
2720,Hoodie,Clothing,Louisiana,1
2721,Scarf,Accessories,Maryland,1
2722,Sandals,Footwear,Minnesota,1
2723,Hat,Accessories,Maine,1
2724,Shoes,Footwear,Texas,1
2725,Sneakers,Footwear,Missouri,1
2726,Backpack,Accessories,Mississippi,1
2727,Belt,Accessories,Michigan,1
2728,Shirt,Clothing,Colorado,1
2729,Skirt,Clothing,Florida,1
2730,Gloves,Accessories,Montana,1
2731,Gloves,Accessories,Wisconsin,1
2732,Handbag,Accessories,Wisconsin,1
2733,Socks,Clothing,Delaware,1
2734,Backpack,Accessories,North Carolina,1
2735,Jeans,Clothing,New York,1
2736,Skirt,Clothing,California,1
2737,Hoodie,Clothing,Montana,1
2738,Jewelry,Accessories,North Carolina,1
2739,Sneakers,Footwear,Ohio,1
2740,Shirt,Clothing,Alaska,1
2741,Sunglasses,Accessories,Pennsylvania,1
2742,Dress,Clothing,Maine,1
2743,Shoes,Footwear,Texas,1
2744,Belt,Accessories,New Jersey,1
2745,Shirt,Clothing,Wyoming,1
2746,Boots,Footwear,Michigan,1
2747,Hoodie,Clothing,Ohio,1
2748,Jeans,Clothing,West Virginia,1
2749,Jacket,Outerwear,Virginia,1
2750,Jacket,Outerwear,Vermont,1
2751,Sandals,Footwear,Alaska,1
2752,Dress,Clothing,Minnesota,1
2753,Sweater,Clothing,Colorado,1
2754,Gloves,Accessories,Rhode Island,1
2755,Sunglasses,Accessories,New Jersey,1
2756,Belt,Accessories,Nevada,1
2757,Hat,Accessories,Minnesota,1
2758,Hat,Accessories,Delaware,1
2759,Blouse,Clothing,Illinois,1
2760,Shoes,Footwear,Washington,1
2761,Skirt,Clothing,Alaska,1
2762,Sneakers,Footwear,Michigan,1
2763,T-shirt,Clothing,Georgia,1
2764,Handbag,Accessories,West Virginia,1
2765,Sweater,Clothing,Arizona,1
2766,Gloves,Accessories,Colorado,1
2767,Dress,Clothing,Tennessee,1
2768,Dress,Clothing,Iowa,1
2769,Blouse,Clothing,Kansas,1
2770,Shirt,Clothing,Oklahoma,1
2771,Boots,Footwear,Nebraska,1
2772,Jacket,Outerwear,Maryland,1
2773,Backpack,Accessories,Pennsylvania,1
2774,Pants,Clothing,Arizona,1
2775,Boots,Footwear,Oklahoma,1
2776,Socks,Clothing,Montana,1
2777,Scarf,Accessories,Wyoming,1
2778,Blouse,Clothing,Idaho,1
2779,Belt,Accessories,Pennsylvania,1
2780,Sunglasses,Accessories,Montana,1
2781,Boots,Footwear,Ohio,1
2782,Sandals,Footwear,Mississippi,1
2783,Gloves,Accessories,Idaho,1
2784,Skirt,Clothing,Virginia,1
2785,Skirt,Clothing,Idaho,1
2786,Blouse,Clothing,Louisiana,1
2787,Handbag,Accessories,Colorado,1
2788,Boots,Footwear,West Virginia,1
2789,Boots,Footwear,Rhode Island,1
